3022,1026,3028,3014,,,,,,,,,,,,,,,,
1021,3028,1005,,,,,,,,,,,,,,,,,
1032,2018,1009,3028,2017,2016,1029,2005,3001,1033,,,,,,,,,,
3016,1032,1022,2002,1033,,,,,,,,,,,,,,,
3004,1010,3011,,,,,,,,,,,,,,,,,
2017,2016,1022,,,,,,,,,,,,,,,,,
1021,1026,1032,1012,3015,2016,2002,,,,,,,,,,,,,
3004,1010,1033,3031,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,
2017,3022,1020,3007,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
1026,1020,,,,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
1007,1021,,,,,,,,,,,,,,,,,,
2014,1007,2008,,,,,,,,,,,,,,,,,
2017,1034,3013,3026,2016,1024,1028,,,,,,,,,,,,,
2014,3022,3013,3031,3005,,,,,,,,,,,,,,,
2017,2011,1022,,,,,,,,,,,,,,,,,
1001,3022,1026,1018,1013,1032,2002,3024,1022,,,,,,,,,,,
3002,1008,1026,3028,,,,,,,,,,,,,,,,
1011,1007,1026,3001,,,,,,,,,,,,,,,,
3004,1021,1026,3002,3028,3011,3018,1029,1022,3001,,,,,,,,,,
2017,3027,3031,,,,,,,,,,,,,,,,,
2016,2014,1026,3013,1032,2005,1004,,,,,,,,,,,,,
2016,1017,,,,,,,,,,,,,,,,,,
2014,3002,3022,2014,1013,3011,1023,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
2013,1006,,,,,,,,,,,,,,,,,,
2014,2017,1029,2005,1024,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
2016,2014,3016,3002,,,,,,,,,,,,,,,,
1026,3028,1009,1028,1033,,,,,,,,,,,,,,,
1010,1013,,,,,,,,,,,,,,,,,,
2017,1007,1010,1026,3013,1032,1033,2018,3001,whole weat flour,1030,1028,,,,,,,,
1010,3022,1026,1032,1033,1013,3028,,,,,,,,,,,,,
3016,3022,1026,1015,,,,,,,,,,,,,,,,
1010,3022,1032,2018,3028,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,
1010,1026,1017,1012,,,,,,,,,,,,,,,,
2017,1008,1026,3028,2011,1004,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
2014,3016,1010,3013,1032,2017,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
1007,3022,1032,1020,1018,2018,,,,,,,,,,,,,,
1001,3016,2013,3022,1026,3013,2003,3028,3014,1015,2018,3003,3001,,,,,,,
3022,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
1032,2010,,,,,,,,,,,,,,,,,,
1001,3011,2016,1022,1033,1022,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
1031,1004,,,,,,,,,,,,,,,,,,
1013,,,,,,,,,,,,,,,,,,,
1011,3028,,,,,,,,,,,,,,,,,,
1026,3028,2017,,,,,,,,,,,,,,,,,
1011,3016,1010,1025,1017,3031,1029,,,,,,,,,,,,,
2016,1024,1003,,,,,,,,,,,,,,,,,
3015,,,,,,,,,,,,,,,,,,,
2017,2013,3022,1032,1013,,,,,,,,,,,,,,,
3002,1010,3022,1017,,,,,,,,,,,,,,,,
1001,3027,3028,2018,1020,,,,,,,,,,,,,,,
1026,3026,1005,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
1022,1033,1028,,,,,,,,,,,,,,,,,
1001,1010,1013,3013,3028,2017,,,,,,,,,,,,,,
1001,3028,1003,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,,,,
1011,3028,,,,,,,,,,,,,,,,,,
1001,3016,3028,3011,,,,,,,,,,,,,,,,
2016,1022,,,,,,,,,,,,,,,,,,
3028,2010,1024,1023,1033,,,,,,,,,,,,,,,
3016,,,,,,,,,,,,,,,,,,,
2017,1017,3027,3011,1022,,,,,,,,,,,,,,,
1011,2011,2006,,,,,,,,,,,,,,,,,
3010,,,,,,,,,,,,,,,,,,,
2001,3002,1008,3022,,,,,,,,,,,,,,,,
1025,2017,,,,,,,,,,,,,,,,,,
1026,3013,3004,1033,1004,,,,,,,,,,,,,,,
1026,2017,3028,3020,1020,,,,,,,,,,,,,,,
1026,1032,3013,1023,1028,1033,,,,,,,,,,,,,,
1001,1007,1026,3028,3011,1029,,,,,,,,,,,,,,
1023,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
2016,1033,,,,,,,,,,,,,,,,,,
2013,3022,1032,1009,3028,,,,,,,,,,,,,,,
2017,1010,,,,,,,,,,,,,,,,,,
3001,,,,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
3001,,,,,,,,,,,,,,,,,,,
2017,1026,,,,,,,,,,,,,,,,,,
3005,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1010,1018,2014,1004,1022,,,,,,,,,,,,,,,
2017,2003,,,,,,,,,,,,,,,,,,
1010,1007,1032,1020,1018,1012,1022,2017,2005,,,,,,,,,,,
3002,1026,3001,whole weat flour,2016,,,,,,,,,,,,,,,
3002,1026,3028,3010,1009,3001,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
3028,1033,,,,,,,,,,,,,,,,,,
1026,2017,2005,,,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,
3013,3018,1027,,,,,,,,,,,,,,,,,
1001,1011,3002,3013,1032,1013,1004,3015,whole weat flour,2016,1029,3005,,,,,,,,
1011,1001,3016,3022,1020,1033,3028,1016,3001,2006,1022,,,,,,,,,
1034,3022,3005,1028,,,,,,,,,,,,,,,,
1008,2013,,,,,,,,,,,,,,,,,,
1001,1010,3022,1026,2016,1020,,,,,,,,,,,,,,
2005,3004,,,,,,,,,,,,,,,,,,
1032,1009,3011,1022,,,,,,,,,,,,,,,,
1024,3004,,,,,,,,,,,,,,,,,,
1008,2013,2016,,,,,,,,,,,,,,,,,
1008,3022,3003,,,,,,,,,,,,,,,,,
2014,1016,,,,,,,,,,,,,,,,,,
1026,1024,,,,,,,,,,,,,,,,,,
3028,3031,,,,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
1007,3016,1010,1032,3031,2010,1024,3004,1033,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1001,1026,3028,1022,1033,,,,,,,,,,,,,,,
1001,3028,2016,,,,,,,,,,,,,,,,,
2018,1022,2017,,,,,,,,,,,,,,,,,
3012,1023,1033,,,,,,,,,,,,,,,,,
3022,1025,1032,,,,,,,,,,,,,,,,,
1024,1033,,,,,,,,,,,,,,,,,,
2017,2016,2005,,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
2013,1032,1015,3001,,,,,,,,,,,,,,,,
2014,3007,3004,1010,,,,,,,,,,,,,,,,
1007,1026,,,,,,,,,,,,,,,,,,
1032,2005,2011,1022,1028,,,,,,,,,,,,,,,
3013,1031,1029,1022,3012,1010,3005,1028,,,,,,,,,,,,
3016,3007,1029,,,,,,,,,,,,,,,,,
2014,2017,3027,3001,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
2016,3001,,,,,,,,,,,,,,,,,,
1007,1010,1032,1020,1013,2008,,,,,,,,,,,,,,
2014,3016,3002,3022,1031,1022,,,,,,,,,,,,,,
1001,1032,,,,,,,,,,,,,,,,,,
1010,1026,,,,,,,,,,,,,,,,,,
1011,3022,2017,1032,3015,3028,1033,,,,,,,,,,,,,
3013,2001,2016,2005,3003,,,,,,,,,,,,,,,
3013,,,,,,,,,,,,,,,,,,,
1026,2028,,,,,,,,,,,,,,,,,,
1026,3028,,,,,,,,,,,,,,,,,,
1007,3022,1026,1032,1013,2017,1029,2005,1022,3029,,,,,,,,,,
1010,1007,1026,2017,3026,2008,2005,,,,,,,,,,,,,
3002,3022,3031,1029,1010,,,,,,,,,,,,,,,
1007,3002,3022,1026,1002,3028,3011,2016,,,,,,,,,,,,
1001,1021,1010,1007,3004,1028,1033,,,,,,,,,,,,,
2003,3028,,,,,,,,,,,,,,,,,,
2003,3001,,,,,,,,,,,,,,,,,,
3016,1026,2017,2016,,,,,,,,,,,,,,,,
3016,3028,2010,1010,1028,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,
1001,3022,1026,1020,3001,3011,3004,2017,2017,2016,,,,,,,,,,
3016,2016,3012,,,,,,,,,,,,,,,,,
3012,1033,,,,,,,,,,,,,,,,,,
1026,3028,,,,,,,,,,,,,,,,,,
3004,2016,1033,3001,3028,3011,2018,1022,,,,,,,,,,,,
1011,3004,2014,3002,3031,3007,1022,1010,1033,,,,,,,,,,,
3028,3018,,,,,,,,,,,,,,,,,,
1021,1013,,,,,,,,,,,,,,,,,,
2014,1022,,,,,,,,,,,,,,,,,,
1026,3007,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1001,3004,3002,3002,,,,,,,,,,,,,,,,
1004,1022,1003,,,,,,,,,,,,,,,,,
3022,2005,,,,,,,,,,,,,,,,,,
1001,3002,2013,1026,2017,1020,,,,,,,,,,,,,,
1007,3016,1010,3022,1026,3013,3001,,,,,,,,,,,,,
2013,1018,1016,1015,3003,1022,,,,,,,,,,,,,,
1007,1010,1026,1032,whole weat flour,,,,,,,,,,,,,,,
1011,3013,1032,1033,3031,1024,,,,,,,,,,,,,,
3016,1026,3001,3031,2016,1024,,,,,,,,,,,,,,
1026,3024,,,,,,,,,,,,,,,,,,
2014,3031,3011,2011,3001,1022,,,,,,,,,,,,,,
2001,1018,1033,1022,,,,,,,,,,,,,,,,
1026,2016,1009,,,,,,,,,,,,,,,,,
3011,1010,1033,,,,,,,,,,,,,,,,,
1002,3028,2005,,,,,,,,,,,,,,,,,
3022,1026,3002,2016,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,
3022,1032,2002,2017,,,,,,,,,,,,,,,,
3010,3028,,,,,,,,,,,,,,,,,,
3022,3013,3028,2017,2005,3004,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,,,,,,
2013,3022,1032,,,,,,,,,,,,,,,,,
3022,1026,2017,1032,1020,1013,3028,1015,1028,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
2017,2016,2005,,,,,,,,,,,,,,,,,
1001,1032,1015,1022,,,,,,,,,,,,,,,,
1026,1010,,,,,,,,,,,,,,,,,,
1017,1027,,,,,,,,,,,,,,,,,,
3004,3022,1032,2003,1029,1022,1033,,,,,,,,,,,,,
1022,1010,,,,,,,,,,,,,,,,,,
3010,1007,3013,3028,2016,,,,,,,,,,,,,,,
2005,1006,,,,,,,,,,,,,,,,,,
2014,3016,3011,1003,,,,,,,,,,,,,,,,
2003,2016,2011,3019,,,,,,,,,,,,,,,,
3016,1010,1032,2018,3002,3031,3010,1022,1023,1020,,,,,,,,,,
1015,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1001,3031,,,,,,,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,
3016,,,,,,,,,,,,,,,,,,,
1034,1020,1016,2002,1033,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
1032,2005,2011,,,,,,,,,,,,,,,,,
1021,1010,1034,3022,2017,2005,1033,,,,,,,,,,,,,
3002,3028,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
1026,3031,1029,,,,,,,,,,,,,,,,,
1001,3028,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,
1007,1026,1032,3015,,,,,,,,,,,,,,,,
1001,1026,3028,2016,1022,3012,1023,3001,1020,,,,,,,,,,,
1001,1017,3031,1012,2016,1022,3029,2012,,,,,,,,,,,,
3016,3003,,,,,,,,,,,,,,,,,,
1011,1022,,,,,,,,,,,,,,,,,,
1007,1010,3001,3015,2016,,,,,,,,,,,,,,,
3013,2003,3020,1015,,,,,,,,,,,,,,,,
2017,1024,1020,,,,,,,,,,,,,,,,,
1032,1033,,,,,,,,,,,,,,,,,,
1010,3022,3007,2017,1029,,,,,,,,,,,,,,,
3002,1017,3013,3012,3001,1028,,,,,,,,,,,,,,
2017,1026,,,,,,,,,,,,,,,,,,
3004,1026,1033,1015,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
1009,3005,1028,1004,,,,,,,,,,,,,,,,
3028,1015,2010,,,,,,,,,,,,,,,,,
1001,3004,1032,2018,2011,1020,1004,,,,,,,,,,,,,
1022,1029,,,,,,,,,,,,,,,,,,
1011,1026,,,,,,,,,,,,,,,,,,
1001,1017,3031,3011,,,,,,,,,,,,,,,,
1026,2017,1032,3001,3028,,,,,,,,,,,,,,,
2001,1017,,,,,,,,,,,,,,,,,,
3002,3022,1026,1025,2006,,,,,,,,,,,,,,,
1001,3022,1032,3007,2017,1006,1022,,,,,,,,,,,,,
1026,1015,2015,2017,2005,1023,1028,,,,,,,,,,,,,
1022,1010,,,,,,,,,,,,,,,,,,
1001,3028,2005,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
whole weat flour,,,,,,,,,,,,,,,,,,,
3002,,,,,,,,,,,,,,,,,,,
2016,2017,2011,1022,,,,,,,,,,,,,,,,
1017,3011,2017,1029,2005,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
3016,3002,1010,2017,3013,2002,3001,,,,,,,,,,,,,
1011,2018,1004,,,,,,,,,,,,,,,,,
whole weat flour,,,,,,,,,,,,,,,,,,,
2008,1003,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1010,1032,1017,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
2014,1015,1022,1022,1028,,,,,,,,,,,,,,,
1026,3013,2018,1022,,,,,,,,,,,,,,,,
2016,1027,,,,,,,,,,,,,,,,,,
1001,1032,1029,1022,,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,
1011,2016,3016,2001,3007,1022,1022,,,,,,,,,,,,,
3022,3031,1009,2011,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
3002,1010,3013,1033,2002,,,,,,,,,,,,,,,
2014,1026,3001,1010,1022,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,
1020,1033,,,,,,,,,,,,,,,,,,
3022,1025,1018,3027,2018,3002,2002,3015,,,,,,,,,,,,
3016,1026,2018,3031,,,,,,,,,,,,,,,,
3016,3028,1004,1022,1020,,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,,,,
3004,3031,1003,1022,,,,,,,,,,,,,,,,
2016,1024,3019,1022,1022,,,,,,,,,,,,,,,
1032,1027,,,,,,,,,,,,,,,,,,
1011,1007,3023,2018,3031,2010,1022,,,,,,,,,,,,,
3004,3002,3001,3011,1016,1015,1033,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1001,1018,3007,2017,1024,,,,,,,,,,,,,,,
1011,2016,3013,1022,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,
3013,,,,,,,,,,,,,,,,,,,
1026,3011,1016,2018,2016,1022,1027,,,,,,,,,,,,,
1018,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,,,,,,
1010,3022,1026,1032,3012,1033,,,,,,,,,,,,,,
1011,1026,1013,,,,,,,,,,,,,,,,,
1008,3031,,,,,,,,,,,,,,,,,,
1008,2018,2002,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
3028,1028,1022,,,,,,,,,,,,,,,,,
3028,2017,,,,,,,,,,,,,,,,,,
3013,1032,1033,,,,,,,,,,,,,,,,,
1001,2014,2017,1032,3031,1015,1029,3005,1033,,,,,,,,,,,
1011,1001,2014,1013,3013,3015,3026,1022,1023,3005,,,,,,,,,,
2001,1026,3028,2011,3001,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
3015,1022,1020,,,,,,,,,,,,,,,,,
2016,1007,2013,3001,3026,,,,,,,,,,,,,,,
3016,,,,,,,,,,,,,,,,,,,
3002,1008,3013,3028,2028,1024,,,,,,,,,,,,,,
2014,3016,3028,2016,1027,,,,,,,,,,,,,,,
3004,1021,3022,1026,3028,1020,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
1021,1026,3027,3020,1022,,,,,,,,,,,,,,,
1010,1015,1005,,,,,,,,,,,,,,,,,
1007,1010,1026,2014,,,,,,,,,,,,,,,,
1024,1022,,,,,,,,,,,,,,,,,,
1020,1018,3011,1015,1015,3001,1004,1033,,,,,,,,,,,,
3016,1032,3028,1022,,,,,,,,,,,,,,,,
3016,1026,3028,,,,,,,,,,,,,,,,,
3011,,,,,,,,,,,,,,,,,,,
3016,1025,3031,3014,,,,,,,,,,,,,,,,
2018,1027,,,,,,,,,,,,,,,,,,
3010,1026,2015,,,,,,,,,,,,,,,,,
3004,3002,1026,2016,1033,,,,,,,,,,,,,,,
1011,1001,3028,2016,3019,1027,1022,,,,,,,,,,,,,
1001,2016,,,,,,,,,,,,,,,,,,
3016,1007,1026,2018,2002,2017,2016,,,,,,,,,,,,,
1011,2013,1026,3020,1022,2002,,,,,,,,,,,,,,
3016,1033,1013,3001,1016,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,
1007,1026,3028,1022,,,,,,,,,,,,,,,,
3004,1007,2014,1033,,,,,,,,,,,,,,,,
3016,3003,3028,2017,3017,,,,,,,,,,,,,,,
1011,3001,2028,1003,,,,,,,,,,,,,,,,
1001,3002,1010,3022,1026,1032,3011,2016,1028,1022,,,,,,,,,,
1011,1001,2016,1007,1021,3016,1010,1026,1032,1009,3028,3011,2005,1024,1033,,,,,
1007,3016,1015,2017,,,,,,,,,,,,,,,,
1011,1001,3004,1008,3022,2001,1020,2017,2016,,,,,,,,,,,
2017,3004,,,,,,,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
3011,2016,,,,,,,,,,,,,,,,,,
1011,3016,3022,1009,3017,,,,,,,,,,,,,,,
3022,2016,1022,,,,,,,,,,,,,,,,,
1011,3028,3011,,,,,,,,,,,,,,,,,
2016,1020,3028,3026,2016,3012,3001,1020,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1008,3020,1004,,,,,,,,,,,,,,,,,
2017,2011,1029,2005,,,,,,,,,,,,,,,,
1007,2014,3001,1022,3012,1028,,,,,,,,,,,,,,
1011,3004,1026,2017,1032,2018,3028,3011,,,,,,,,,,,,
1001,3028,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,
3004,1033,3011,1029,,,,,,,,,,,,,,,,
3010,3022,3012,,,,,,,,,,,,,,,,,
2014,2013,3011,1003,3005,,,,,,,,,,,,,,,
2013,3022,1032,1032,3026,1015,1022,,,,,,,,,,,,,
3022,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1001,1026,1032,1018,3028,,,,,,,,,,,,,,,
2001,1007,1026,1032,3015,1013,1004,2005,3015,2015,1029,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,,,,
2017,3016,1010,3022,1017,1022,2005,1006,,,,,,,,,,,,
2016,1010,1026,3027,1032,3001,3003,3001,1020,,,,,,,,,,,
1008,1033,1015,1033,,,,,,,,,,,,,,,,
1001,3010,1016,2016,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1007,2016,1033,,,,,,,,,,,,,,,,,
1026,2017,3013,,,,,,,,,,,,,,,,,
3026,,,,,,,,,,,,,,,,,,,
3022,1026,1017,3014,3017,,,,,,,,,,,,,,,
3002,2017,1032,,,,,,,,,,,,,,,,,
1011,1007,1010,1025,3001,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
3028,1022,,,,,,,,,,,,,,,,,,
1021,1010,1026,1013,3028,3018,,,,,,,,,,,,,,
2017,1009,3013,3001,,,,,,,,,,,,,,,,
1001,3022,1020,2003,3001,3028,1022,2017,1033,,,,,,,,,,,
1021,2013,3022,1026,1017,3015,1033,3011,2017,1023,,,,,,,,,,
1015,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1021,3002,3022,1026,3013,2005,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
2014,3016,1008,1010,1034,3022,1026,1013,3020,1030,2017,2011,1029,1028,,,,,,
1010,3001,1004,,,,,,,,,,,,,,,,,
2013,1026,1032,2018,2002,3024,,,,,,,,,,,,,,
1026,2017,3013,1020,1033,,,,,,,,,,,,,,,
1011,2016,1007,3016,3022,1026,1032,3028,1016,3007,2016,1033,,,,,,,,
3022,1026,3011,1015,2017,,,,,,,,,,,,,,,
2018,3028,3031,,,,,,,,,,,,,,,,,
2014,1032,3028,3011,,,,,,,,,,,,,,,,
3016,3022,1026,3011,3020,3017,,,,,,,,,,,,,,
3022,3028,,,,,,,,,,,,,,,,,,
3031,2018,2010,1022,2016,,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,,,,
3002,3028,1010,,,,,,,,,,,,,,,,,
2017,2016,1013,1015,,,,,,,,,,,,,,,,
1001,3027,3028,1029,,,,,,,,,,,,,,,,
1001,3028,1024,,,,,,,,,,,,,,,,,
2017,3022,2002,1022,,,,,,,,,,,,,,,,
2018,3002,1027,,,,,,,,,,,,,,,,,
3022,1026,3001,,,,,,,,,,,,,,,,,
3011,1024,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
2014,3022,1026,2016,,,,,,,,,,,,,,,,
1026,2018,2002,,,,,,,,,,,,,,,,,
3013,1029,1010,,,,,,,,,,,,,,,,,
3022,,,,,,,,,,,,,,,,,,,
1007,1026,3027,,,,,,,,,,,,,,,,,
1032,3028,,,,,,,,,,,,,,,,,,
3010,2017,3013,2016,,,,,,,,,,,,,,,,
1008,1029,3004,3012,1023,1010,1022,,,,,,,,,,,,,
1013,3014,2005,3019,1022,1004,,,,,,,,,,,,,,
1001,3016,3002,1009,3011,1024,,,,,,,,,,,,,,
2016,2014,3022,1026,1020,2002,3001,3015,1029,1024,1027,,,,,,,,,
1018,,,,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,
3016,1026,3007,2016,,,,,,,,,,,,,,,,
1011,1003,,,,,,,,,,,,,,,,,,
1001,1033,3011,,,,,,,,,,,,,,,,,
3028,3031,1027,,,,,,,,,,,,,,,,,
2016,2005,1006,3004,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1001,3002,1010,1026,3028,3011,1022,,,,,,,,,,,,,
3022,1026,3031,1015,,,,,,,,,,,,,,,,
1001,3028,3004,1022,,,,,,,,,,,,,,,,
3022,1026,3013,1020,3001,3031,3014,1022,,,,,,,,,,,,
1032,3001,3028,,,,,,,,,,,,,,,,,
3004,1010,1026,3013,3011,,,,,,,,,,,,,,,
1011,2016,3022,3031,3007,1022,1033,,,,,,,,,,,,,
3022,1026,3013,3011,1029,3012,1022,,,,,,,,,,,,,
2013,1032,1022,,,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,,,,
3014,,,,,,,,,,,,,,,,,,,
1011,3004,1026,2018,3002,1004,1022,,,,,,,,,,,,,
1018,3028,,,,,,,,,,,,,,,,,,
2014,3016,1007,3022,3011,2017,1033,,,,,,,,,,,,,
1026,3013,2028,2010,2005,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1007,3031,,,,,,,,,,,,,,,,,,
1026,3013,1032,3012,3005,1028,3006,,,,,,,,,,,,,
1007,2014,3022,,,,,,,,,,,,,,,,,
2017,1008,,,,,,,,,,,,,,,,,,
1001,2013,1020,1022,,,,,,,,,,,,,,,,
2015,1022,1024,,,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
3012,,,,,,,,,,,,,,,,,,,
3002,1008,1032,1033,1028,,,,,,,,,,,,,,,
2014,3013,1024,3004,,,,,,,,,,,,,,,,
1021,3007,3005,,,,,,,,,,,,,,,,,
2017,1010,,,,,,,,,,,,,,,,,,
1007,2017,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
3004,2013,1007,1026,1025,1032,1020,2018,2003,3011,1016,3001,1010,3005,2002,,,,,
2014,1010,3028,,,,,,,,,,,,,,,,,
3005,,,,,,,,,,,,,,,,,,,
2014,3016,2001,1029,,,,,,,,,,,,,,,,
1001,3028,2016,3001,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
2014,1032,2016,,,,,,,,,,,,,,,,,
1015,2016,1020,,,,,,,,,,,,,,,,,
3028,3011,1020,,,,,,,,,,,,,,,,,
3003,1010,,,,,,,,,,,,,,,,,,
1032,3012,,,,,,,,,,,,,,,,,,
3013,1027,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
1001,3016,2013,1032,1022,,,,,,,,,,,,,,,
2016,3023,2003,3026,1009,,,,,,,,,,,,,,,
1010,3022,2010,1022,,,,,,,,,,,,,,,,
1023,,,,,,,,,,,,,,,,,,,
2013,1010,1026,2017,3028,1022,,,,,,,,,,,,,,
1021,3013,3004,,,,,,,,,,,,,,,,,
1023,,,,,,,,,,,,,,,,,,,
2017,1013,2016,1024,3005,,,,,,,,,,,,,,,
2017,3016,1010,1026,1004,1027,1022,,,,,,,,,,,,,
1011,1026,2001,1004,1022,,,,,,,,,,,,,,,
2016,1024,,,,,,,,,,,,,,,,,,
1010,1026,3028,1031,1033,,,,,,,,,,,,,,,
2018,3031,,,,,,,,,,,,,,,,,,
3001,,,,,,,,,,,,,,,,,,,
3031,,,,,,,,,,,,,,,,,,,
2017,3022,1026,3013,3012,,,,,,,,,,,,,,,
1011,2005,1004,,,,,,,,,,,,,,,,,
3022,1026,3003,1009,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,
2007,3010,3001,3005,1022,,,,,,,,,,,,,,,
1030,3011,1022,,,,,,,,,,,,,,,,,
1021,1026,2017,1018,1015,3011,1009,,,,,,,,,,,,,
3016,2005,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,
1001,1026,3013,1015,,,,,,,,,,,,,,,,
3002,1032,3031,,,,,,,,,,,,,,,,,
3016,3013,1032,1020,,,,,,,,,,,,,,,,
1011,2007,3028,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1031,,,,,,,,,,,,,,,,,,,
1010,3027,,,,,,,,,,,,,,,,,,
1001,3028,1029,3003,,,,,,,,,,,,,,,,
2014,3022,1017,,,,,,,,,,,,,,,,,
3022,1033,1013,1029,3012,,,,,,,,,,,,,,,
